Signature,Time,Action,From,To,Amount,Flow,Value,Decimals,TokenAddress
4RC6Kt7q3tyVbHUVox521UvVD2J2dJnDBctkJdN9gzsBxmmBJ8Xvz5svRvQfFD1u5JCNQVmGMmb25XyykYoALkp,1743419404,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,53cy4rFYkHkysop5s41ZsHtCLqGcqG5XPQjk8AbqbV1s,80681300000,out,10017.39,9,SOL
3xRDAVv33jHF73qna4bSpGzZxGW3VXHSazaJUY2XAi5hJEgmUZoD3whJfUwkwJ624fqLx2KcTf5SCnJPPTPF6Y8n,1743414503,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,EWYAaKVAWxJz4pmnz3M76xe2rwZF7iqR3JLK9TEpvCWk,99990000000,out,12377.76,9,SOL
2cM5nuLC9T4CoYYEovauYhWQLR6npEGn939qh2jJWJjeju7wt3VyZQFibJF375GskERRW1KYdxrn5gfpQ1cTzUL8,1743414471,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,DAyHuDLRR8PTrvpHLNaXsAVLuFoZCYKhj2ZsD8kYRx53,99990000000,out,12377.76,9,SOL
vGFLJv8HxEcR16T7gg6idnN2GzyYYmfjd2snvXWJKoLF2CpAHr8qJ8jQKqVUQfukWcCofqkH8rajVn8VEhAvdyj,1743412182,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,CrmePT3KRWQ4nfsCqr7e4KSiCatY99cp9i9wso4CahmD,61058300000,out,7651.22,9,SOL
2YyDHaf2sfSB6eUg3zqM1reUGCJLB5qGadWMmhrpobNizoPruYydXGLBw68hGFgywBN3hBY14wUj5bDceWvvh6gE,1743407473,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,5mFDfoFhLwzEGS3W8ZSQ3LWyz4HB5rxMy1d5qyGtyPe1,64990000000,out,8176.39,9,SOL
62RLKP3uBuV12Ujh6jRhVENG2zYVo5t4t3vGRaz5MhpS9spoiK8f1BSqf8gfbYduZ8XpE9Q1i7jKVacs2FvdrRaf,1743405802,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,5wJf7pYpfCxVepXEqtVfwNDMTqztXnKonnkyB6KM6Nsq,64990000000,out,8203.69,9,SOL
hZDS1ADWzYNrmqvE8wFHrdqWdsWpHYyMipwE4gNfRkSwNbvndbNyPNC5Hzp2SgS78M4LCg3N31KiC1PEDnnJ4M1,1743402677,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,CiAjGRbkTzPPmt7yZhmx1goHU47YM2WnTkB7pfK9XgX,95683600000,out,12017.86,9,SOL
nUWQPZ1pNMYUsss3pxVPDg1k63QHLQSnTCGLEyqXZUimUCUTixH5G5EY44jFHZvYmECVZKthyBQ1nvGJUN1vQhU,1743391314,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,7Mm9T6t2xLW1jnbqjCcy7j6uEisJKtqbnDyaRoZ9fKc4,99990000000,out,12579.74,9,SOL
4DLkvjW6PFAayDq6z2SjGqMtokxzE3Jb3M2m5jv8eYHxYdq55hKA8byB14rrDTChRoA6mt2tSSpLXSA3UbrvGQef,1743391297,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,Ax4HuHGBZio5fBYgRFiUYHP97UzfVWBwV8L5Bb4UyW58,99990000000,out,12579.74,9,SOL
UUF1WLNWkRpJYSBBcUpmnhjJBEC99opVRt4rPFtz1ZWBZHaxF8HA6ESnsSatD3NCjoH9s3Ymx16Rgp4muVswxw1,1743367896,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,4QQ8VwNUXWFHjFFnfJgLpf9hiS8RPYd6bUJC7nvPMDyn,63734000000,out,8012,9,SOL
5h7w5rXYY4FxUzEMZKpaxkPuoFUn49S8ptxwiBEUMspY7LwjMCucjydwsn57vYbvLZBt4fFWyZbQKiRvTT4XEU9g,1743364957,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,8sFLsT143WK3dMQGQ4beT6YTLfHh9PBfbVyzepkgv1tW,63126500000,out,7943.84,9,SOL
4VnuVZj6PsgwnMnXkQcHEyonJut3QBQ8v4LiDscKQvjqxZUtWTtUMAheaxEDXtBGF2a8GobQidsx21keBqhtjGKT,1743359108,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,E1Jmco4JfLhtd1JMDkQZWNQUXaMn9AyGhNdevVqriASy,78833848970,out,9853.44,9,SOL
5G9z8io5ygq1Pb5sVRmF7vqcsxs9jbzDWHmTzhUkdgPYgtDKLeQxugvdchHg7HUp8xwvN3z8ZbkN1ozeXA74fnW8,1743357887,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,BEaiMhcc4Kao7B4hoq6r9m8neUpfimUMwhzugKxtkZw6,64971300000,out,8085.03,9,SOL
59H8Uq9Cwa2JJx8g7U5jmX8yq5hUpYfCum8vqx5qbygHYohnY9wc2p2E6JZKZiUQPVcdaKY5GfV5gZY5LCspDiXo,1743355042,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,E1Jmco4JfLhtd1JMDkQZWNQUXaMn9AyGhNdevVqriASy,79603499060,out,9862.87,9,SOL
2wZk39y3HunHBwFAUeafyTQdDZMgkAFPgEyUndqdmTLKvgyCKaxaxWx81uXHsBzZ34RjL6rcPVNjStXRVbPQYUtf,1743354728,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,CcEyV4Wbn4RYsLj21mPUvVsZVYaPb7XxVWYovDfJXZt4,99990000000,out,12341.77,9,SOL
5scsAXcXF7VEWVG8gR5oUu26UitYqoT6sxo6YTZ8qfweePer6ZBbxYQKVHMuvXschBEuxFjSHzC1nKr2N2aYCXpb,1743350512,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,C787Er8vJNmmNF1fjms7mWzmmYEoj2UgwphBPL6JVkF1,70511858810,out,8811.16,9,SOL
5U72fc1augrmCN2it7dqoWj8tA8TaRmVGXAPRxvzfreCR1UmSPAUb57AUpSfbsqzrGwGyV2peDqwATCAd2sH3vSS,1743348667,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,6S5i64uCggKL5VUQVoHHtiYnfX7h3Mv7xMjpbpNTnfYs,60000000000,out,7509,9,SOL
3ertZeo79vxHGX8uEH8d3EcZj6F1FsneE6dbQUDS12hdWvVoEpCvABHn961WcmcnUe5MCYcTgqGmg1oUYSUACkTx,1743338797,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,8voXGrBTtXh6tBsGN5GrR3eSnqF1UKrMDdWgWVVYsPXU,79846400000,out,9987.99,9,SOL
5BHJEPoWQH5AQetPsSiMh5EgpEkYpbzwAArZdV26K2eNJ7vpmUdzivh6CC82TqwJN4dUMWDcHrwLPziFSS5RidDQ,1743336152,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,EMCHuWcojKeTebm5Jujje5tFABfqy2jxwx1sWwu85imT,62529000000,out,7823,9,SOL
DXygfvC3BELPPoQNaerTThgtxDvb8Nvu9kUdwRf9s4QowfwHeVXmxtyzFnuZy4webWyGiN1ChoorijMAiMxKytZ,1743330828,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,G3BwDMKfn5jkdKvt9MbrH3w7GcmPoN9XWuxmAcZ6DRnN,60000000000,out,7544.4,9,SOL
2aXaz56t9jWyPFU3yuExb2xYyag6fTXiUPPYeDCA5RQVuhn4q2yAxmVZw3Q9in7X99RGnvsqSARvjtL4ifcixSeV,1743330152,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,BwD5x8QYk3qo1zFG18K3CFMybSk9QtMV9SrhP3a1PkxA,76073500000,out,9598.95,9,SOL
542k4X7fKjx75AprPm7BeHjwbHV4rRGB6pJ1UV9JosdyY2Zk7K5k8QvWiPJ47BFdRQDfN1SSAadCL9SeDmggZuNh,1743325612,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,34AhvhMkPr18G3UBNnKpN1ddig9LQRF3Htf4TyL4ocSg,98177900000,out,12373.36,9,SOL
4L3w9UvWAakj2BBjeGLUVBSrTXJ6xNxcPR6kwrhbavZptSX6HJX7pfFtgWTycX7tfyqpz3erNumGtGbfKZucwcTW,1743323508,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,dXtKX4KYXoY2AKj1hpDptFDH7UNr2tj9EzfhGy4DL8t,79378600000,out,9982.65,9,SOL
5eoCQQiyYZzCtskzGyucWfhdN67pLuDQseEQBbesiMfAH5EefhPv31gEzmmE9K4eUmTvcVJ2tHGVbEtsx61s2ujm,1743323146,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,BpY5NckDvC9h5HP2xdjmtmb6ZAxEccM6ModBKinCq6Gr,60000000000,out,7546.2,9,SOL
2AFLMpLEhCZPqTErW9W8R7qV5SF5ERAt3VnkkEqvdUkYLDXuZxe5npKWPEPcjiFYfn1xeCQLj5fUTMppKNZLZ74R,1743313322,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,F6M1PxkAnfknxHa2cwYcZwk8CAQvsu2j3R3CBL8HV1vg,60000000000,out,7582.8,9,SOL
55EoyGjhfkCJoa556o2gKGiiMkLuMtZ7fAxkNgxyfiuzZVZLbCddypgjdJC96d84HZFFL22hisk7U1t7CwtRwCy4,1743310926,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,5926UCrU3A4R8RKuq6Uq7KLjYsnC2HR9zfYipb7m7qDb,60000000000,out,7569,9,SOL
5HHDGs6Zfz2wY9ywADWW5mBvc99iySo7fERVUzm5cLRKrZdSucJk9VAPtsVib9xhiQ9FftWyaYqBJgcK9RFU141e,1743299962,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,FXLCpznLdZbdxAQNGeoTkMiRAJW6CFRNQG2mz3anJtMv,60000000000,out,7506,9,SOL
63FPrr26Dbj4pMeeq4s4cCp6UjVVGdPA8NyETVuQetn3i3TGa3jwnUNncJ9aumPk9wBJxuWkTxWD9yweHDnHUbSx,1743299567,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,GhdFrn9d4Jfd7Yq5GDn1Z49PJborPJGkuEtCfHqcFiJt,60000000000,out,7518,9,SOL
3A8v37czzSD4qDBr4zRVKnvXjzruArNKL1rPBeSmG59BntRs2edowWqXGfzPu4SoS6JjebcAQhMF3LBaafHM5jrj,1743297413,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,33oxch1Uryi2Don2gKnmyDLGq1ojekWGM6rDQq4et8FJ,60000000000,out,7514.4,9,SOL
63qEBpns7LX4NY589sPQcHT1AAtf4s5KEL3PgURCVcaFTrcD7rkYkQi6t4eXttVA7ayHyNrLU6HkY6TZ4meEBxQP,1743296532,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,414TpTTwcpkKqkvSL2HmpANNSiAD13NwLkVtPycFQvM7,60000000000,out,7467,9,SOL
wvGyCpmhgC9n3tStA7mJKhTEGsAbT4JhKpFgV9TTH2TMzWsE8TYWCYJHkgwbr14SYgLPhFTKACP2HR8nJLzw5uC,1743293767,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,BEaiMhcc4Kao7B4hoq6r9m8neUpfimUMwhzugKxtkZw6,81439300000,out,10143.26,9,SOL
4wp2H47pLzMxCsEd3UYLY1w94XfdCwtq8ms8zJ7uXbyVuXaq2GzzDagpV84g2pxKAcnQnpKNnCqdSLdb9iyYNu6e,1743288702,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,F2vTu9JyqVkkHNbUfCWXjHr1WDTebZcSEA18SUYkwNrH,66982000000,out,8296.39,9,SOL
vZx8AKT7GLs74m5S9dRzL49w7vZZLnB1Wbzo5mnh2cGU1sxF1ssHbWeXqLd9ddzDvaiosVHRN37NtutE71TAyhC,1743269827,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,6HtCCvYYEHupp3QjY546VPs1tR6vNDc1xGZSNzUAccPX,60000000000,out,7535.4,9,SOL
caVaTKiy4oPEVWZSy19JbiLn6bd8PVNbCmyE1m25faGzYagY8hqkwQRjYZz3By7aE3TLAjSGnLdwFeDht14FYej,1743268177,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,8YGHsGQ3QHiswnYfZ9viXwyxzx7HgK8wUNKKrAbVojfn,60000000000,out,7506.6,9,SOL
UCMmrSqSV4HQDfEmRQ1GpZjhbEHjUMGRAus8ezYsUmQURSC1mBbAVuvNMWpbMoftT87apnjp8sNpqrDUxnKKZ6Q,1743268071,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,F2vTu9JyqVkkHNbUfCWXjHr1WDTebZcSEA18SUYkwNrH,66982000000,out,8380.12,9,SOL
zPqowJZNX59sisqk8QAKtjp1zv3ynCZVDxUknr4ruxCvaAJXDXLvySaQ3HYr1rK7MtXKkBEiCa9Hpw8Ae1ew27A,1743267967,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,2m55BMMk6KK7m47XqZvmGTh2GR9XSxWhy4xfCyXpN73C,86536300000,out,10826.56,9,SOL
3C3xwrdhNhmnMuDniDCxjXjjcwD1kDEK42h1HimkHBf7xHhK1RyDr2nxnbQjfYTUFggAp4BhJJ1yJd2WNKYyyNLc,1743264592,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,84mD4RFPwmwN9aa7sv6eDDbpnwVeYopyuERXvKA6Hqdp,60000000000,out,7585.2,9,SOL
5L5ZUpTXYaE3MipCCxtnNukaJpHBMUUKtap3tq2mAXqLMuG3VhyKPdsKgFKZBkxjsSoY6wVUXoGzDrRuuFtPGZiY,1743264246,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,Ff8VCPf9SzSCH3iTvKqJ2n4nowuB5a4DMMBxhWMfW9rJ,60000000000,out,7570.2,9,SOL
4BxPypHJyvDaGqaxdxdJUsASH4bmUHSCkWqy7sWErEvwE9imyq8WSPvDpjhByo3uSxpY4svVHCPvYLZ94SX1LvhL,1743262671,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,3LoByPrZLTygp7qQBqkihyPZs5ouLUKKvSQfhJwBPmFJ,92624300000,out,11690.11,9,SOL
5Z764s4YX81N28VjAtzsbWM5c2jAAfmHDa9MNe9AGoQJ9B153FyDTJgh69pKYX2TWCndhnJTPxBxXTTGXkqrQ3ZJ,1743258292,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,DpEWh4fA3oTppv56sGJt44GXUQWp9b581FMerRUo5YYm,79308000000,out,10007.08,9,SOL
ntu9SBrx1NiW4w3RaZ3JVTQeo6QqN8gdAtLywh8pisLCcCjoArSJbLMXTWPqw4tTS1KQ6nkhXVYRjEqwAvRwwYL,1743254141,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,GWtz7aGcWXcoTSJRZvsiXwdeiQTvdRBAar5PfQDFA8e,60000000000,out,7565.4,9,SOL
2tg8xCXJvzkjcqzvnjrEZY8pfHeanZEXNacRnBmc9x33hjhM1Wow8z3iAbXesaDTmNUGm6uueXXZ3nCrQoyXs6Cd,1743253532,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,4o2a7HscHcASstiaNCJqdHq6DmuisV42k4ubhsa6SmEN,63806300000,out,8011.52,9,SOL
5XFA4Ftu2ay8W9DKM1fp5TEuKZjCsP814aHpHRSU4vTZnU8uZTMS5BAFvZsd9SrjNYSVzJED71r3RFGnbB4jUMTZ,1743253003,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,6Kcmnvs7GkzpvEzRTsAE1ucuDeeXTX3nyWQaqoQ9LReC,60000000000,out,7525.2,9,SOL
2f6GBZSkuibq3fby4fPkBAfHUQiihwnHNg3xjcPZYLgUGbyS3hCPB5bmQP9XjBAud8rvrjhkYqtAA6v7bERBw9CQ,1743252682,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,86vnDn62XXNBpvtKxphF4ephV97m13tHcU7Phd455UD5,60000000000,out,7527.6,9,SOL
44S6AYeHRyaTt1r7w4NubqAxuqMKkBLJjXGgeGQ5GXuos6oKGLRgZwBXs6jiK8EK7jdpiv8d8qtBpKoU1EPWXoTi,1743251803,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,BDnxHW1H3Qhq972XoqtBmWoYyeLF2rzmjrUR74tDZmNn,89279400000,out,11217.06,9,SOL
2goycc1ib4YF8m4hywHEE6aiCnXxFSRjaeUw2yppZGRNBfa44WdG8cA7f8fkgcw1mNBT9ZRViMU9VrXf4F6UvnaW,1743250379,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,2fQ7J2oXZpxA2k7TvJNC6MRXQLupFEuVbYVRtazdHhHa,60000000000,out,7519.8,9,SOL
5QrxLyT9LrUgZhc54V2NSgmwsEDUMjKr6vKXyhMFwP6K8dqdUPpLakJNGQhNoxcPm6Kiho8gDKy1XYgj3LUE4ANa,1743249912,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,97defWUqWAHKzCJyTKhFfKTJeJSF1DBjMTLYDA5SWcEi,60000000000,out,7505.4,9,SOL
xBRW7KdYTBnwoGdXCmojjNtknFgruB8PBPdf9i7nLppegDXRmkuKYnCqQHeAa1Nr6dYJJPdrepeRb6AgMKoTZHy,1743249579,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,2ojeekeQjKgVETtMFG6RUN49qHkX4EGmA7DYkqeYCziV,60000000000,out,7495.8,9,SOL
5jcZwNhkqjJZbTQkhJbtaYLfg5tS8QztUvq2gzFEr7Bv39x3Pxm3WLX7Roi7ApUAwX1fEZMJYBLL6oBD2KCJa5Fy,1743244572,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,BEaiMhcc4Kao7B4hoq6r9m8neUpfimUMwhzugKxtkZw6,78493300000,out,9932.54,9,SOL
5LDwm9WaRdtainQdAJNQ3kKhzb9mZd1XKpXDmLcggoA99KazASoqS3UNwmjPAn8wqohC8fbC6Gcmn4jYMkKQTfKa,1743240412,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,7P2ZMJnPrqDqz8fP1CVpKeR5VnAe3rYLC9i2PkpyDsE1,60000000000,out,7603.2,9,SOL
4MFWf9uiVbQh2FvjThtJbGwzf2KnmGNtzQo9yjHw55RE2oobZ5Sda496pEd3gMsfeLfcWWA43pideXs5AUfuBgq,1743239768,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,Evu86SaHYvppzM74Kuh662VrTqd4DW8zZMotn5BpsCZb,64990000000,out,8240.08,9,SOL
4jgrmcuMsfyh1R4oUinC3sgLSMBCLyR27yge99V1cvvmhDdxFjV44cTMyCjYxn3u3Q3ztq9WKsj3Ahb4zc7Z41jH,1743238958,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,EwsEg4nX5FSkRbee9ydTo8AVF9nGdVhNLJygAdyF7sC3,76659700000,out,9721.98,9,SOL
3z4k7PV5QfNmVUHusnbUYs3LQs1CQvhjNdmc2sMmhiDahTXi3xWWLXziPef9r59p77B984rdxmrWqDkyjQhd14CX,1743238244,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,5vLsTaiwrVpoQjHb8ZFgFoXw6LntW5ooptjMcGV8kAVJ,60000000000,out,7612.8,9,SOL
3gKeXFN7HpfSR9KMFK8vDpMVFLQoJqyThyVYfPUYtNPnpjXEZJGQqH7F65PGFNWT7oJ4ByaWXwfn6Ni4vjTA5yCv,1743236992,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,CMFpHQZWThweoJFsCY96sMvv2YhRapCmBhc3ipYMbJT1,70000000000,out,8857.1,9,SOL
2eeXgexzES9iV9MpF6i79m85NkAaz2VrptrPmpt3Bn8vnnee7QSqVUSwBjVMiATu3rCy42tSWzRXEnp1UYbvd5A4,1743236004,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,6fo7APXiNfUkfFGNeDfbXQVsp6Tz6oSsdt3m3X8XrcnF,60000000000,out,7580.4,9,SOL
5rLkuUXaREAdFoJL1mWtLD8zCaVd87WpynS8Eger57eSo9bZHGSmSNzKhNMcAfZbwZx3K7rf8B4xwKBbp4fmDFin,1743235811,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,Acc2odKLDbnLm9trJCh3sfKocUceX31Vu6rEUCLsovZH,64990000000,out,8210.84,9,SOL
2VDDspispFeW7uLWSdCKLvbx2uH1cLgKiifWFtskkk3DbwJyuzvdR8RJduv4xfiSZHGo3BJD9J48NNNtGtGUrGkw,1743234023,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,FpxkPcHTGv4oqK8yqLD3A6CKNwoGyPyKAPNaRjcr8FeY,64990000000,out,8232.93,9,SOL
2K3P2Un2pz58BPH9mH9whQAZQaFzTimM4NxTw2DEXHZnSuqMPN41XvmsACzk4xx3PNVYU2Mp3qD1goQGcCSnnBkn,1743231972,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,EdKq11xu4BMv4mmjJpWKx1c3mS77uw5uLe3m4k9HcCZc,64990000000,out,8255.03,9,SOL
Ecs4eFxs2aFATNa2RFpV6Qf8bnPztT41Gc4HKFJDWe69opEggJrrQxVTm8NAgHd6NmaqEDQY5UfhGYxpbUdFQeY,1743231965,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,9fLSiaHXA5SFKZ8vRr87boKuogTmXKFei6XPwoVS7WUp,79990000000,out,10160.33,9,SOL
5vYbmLUFMCVmBdzFvcYMZUd48ZDk9FdomJNGFZFhdh7pGXteWgGk8dM1KL2vLg3xsonEU8deBamxXiAWnq2bC8YJ,1743231863,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,4QQvyPqF6whYmepknqUs2xR565hW8jmqWB56SZi8cQoU,64671742840,out,8214.6,9,SOL
5ZdcY8gcNQVsf8cNQgXXxcHaqtTX8ypv9BuEnj8BXrjoiK17UH5gheyD7RJ9mS86BwiBrqdHijvFrmgomqPZMSRs,1743224923,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,AD4Ao24wPYKXKQ6pR3TsGTse9yu1DD59SMh4GKNaWUoB,65610100000,out,8413.84,9,SOL
2xqxXUW2m45z7jL58pu29BvhR77YzqWa35FDhAQ2oKfYaWamsfvov96jdJ18iMtzqHeT7qAB6FSH3563Y9fVQ363,1743224704,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,3uqkb1ghRLb6EUGrTD4u3UiTTDdpdrRZ1e7wsAk4osXC,64990000000,out,8344.07,9,SOL
5s2dSar2mkoS51k1TKSBQTdiH9bcZFeYipJKry1DZdyamdaXS3rbd1PzSabvnkcfjLufVCZDocEoz3GJhEB8U7mG,1743215271,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,DpEWh4fA3oTppv56sGJt44GXUQWp9b581FMerRUo5YYm,79990000000,out,10331.51,9,SOL
5jHYNoNxXiNxAUUpcFJ7NpRi66eaF6GZtkhtKX87fktZ5H9mNzjpbHQKiEHkhTfGFzhEjPj7n5qBr4yKdwRNwxzW,1743208084,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,HGAVfift44nGnSmE27en31yAqyzcb21S58iqZG8Toq61,99990000000,out,12992.7,9,SOL
pMRyfouwGGRKDjSPohfuLWyGWpYyeWRbcX5HdLA9W6ZSGsyZMdUXccSDFDW6fbRCRRcfTHTrJ21CvD542gs54tv,1743186223,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,9N2jHpq8NBbzKhkSmN4PiYLCMXwtirn8YzGUb7MWhDyc,86758075020,out,11269.87,9,SOL
5XRvdNQmtvrZSTLUXjBG1DWwNdTRTJtynHEYa3EaUvF98k1mMt9Y4nVcdD23jrSzugfNnSh33CQE73vW1KkM3RSN,1743185723,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,9N2jHpq8NBbzKhkSmN4PiYLCMXwtirn8YzGUb7MWhDyc,79990000000,out,10396.3,9,SOL
4535zgHjesSteSXqG1N8Hr7cEgDnYaCYcstq98WERfKcn5nTWPra6uBWTnh6PiJ9yfFxFBzrBeZjn2QbLX9yfrMi,1743179711,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,92MW4oWU5BYx12r7p8FepEsorZd9oDMBX3dV1EWRmpjR,60157921090,out,7811.51,9,SOL
3wDVqYHqYsDctth4qpPTrEzPgNoshz24MuYVF6n8DCyWs7ciJM5kDmQmYjVfjnzWF5gA4pngqmCzMPzqE8MmVNrW,1743173964,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,7ESMTWwLbZsLKLebXkvctb4zHhAgVE7krVmj6Gh2PHTe,76989300000,out,10006.3,9,SOL
4crgFgFYLHJqiA7GtzbEDgCducNXFZ9Qov7PQze6553NVacenjohCY1YMq9WkYHU4asxKAGW9YBkQTua1RsDy77T,1743166692,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,DLoLi9mVycWoHyevmADvRwx8RBojCP3UiDRN7UWRWuz2,77026172710,out,10103.52,9,SOL
7tCvtgLMHm8GKYMkf54ue1TeJArrMLEByYXjz5GR4XkBHQnnCXov7YVjogteEC6kfkk81oxZxaMExdai3838hND,1743163883,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,8kB3V8Hwi1URCb1VARgGvvMGSSZaSWa7Z4acxymLB451,74986500000,out,9866.72,9,SOL
